time,genf_Scheduled Generation [MW] (D) - BZN|FR,ntc_Net Position (MW),total_Day-ahead Total Load Forecast [MW] - BZN|FR,total_Actual Total Load [MW] - BZN|FR,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],y_Day-ahead Price [EUR/MWh]
2015-01-13 06:00:00,78382.0,1176.7,63300.0,65535.0,,,,,,,,,,,,33.78
2015-01-13 07:00:00,83881.0,712.5,71000.0,72387.0,,,,,,,,,,,,44.94
2015-01-13 08:00:00,85053.0,1036.1,74350.0,74248.0,,,,,,,,,,,,49.04
2015-01-13 09:00:00,85272.0,1901.2,73750.0,73658.0,,,,,,,,,,,,49.64
2015-01-13 10:00:00,84989.0,1933.0,73100.0,72858.0,,,,,,,,,,,,48.1
2015-01-13 11:00:00,84955.0,1933.0,72750.0,72508.0,,,,,,,,,,,,46.95
2015-01-13 12:00:00,84576.0,1836.6,72450.0,71879.0,,,,,,,,,,,,46.04
2015-01-13 13:00:00,83256.0,1933.0,71900.0,70302.0,,,,,,,,,,,,43.38
2015-01-13 14:00:00,81309.0,1933.0,70400.0,68632.0,,,,,,,,,,,,36.48
2015-01-13 15:00:00,79957.0,1933.0,68150.0,66512.0,,,,,,,,,,,,33.05
2015-01-13 16:00:00,80407.0,2389.8,67050.0,66156.0,,,,,,,,,,,,34.13
2015-01-13 17:00:00,82453.0,1933.0,68250.0,68958.0,,,,,,,,,,,,43.03
2015-01-13 18:00:00,85127.0,1529.7,73350.0,73359.0,,,,,,,,,,,,49.22
2015-01-13 19:00:00,83569.0,104.3,75200.0,73425.0,,,,,,,,,,,,46.38
2015-01-13 20:00:00,81025.0,1158.3,71350.0,69200.0,,,,,,,,,,,,42.44
2015-01-13 21:00:00,77823.0,1933.0,66950.0,65246.0,,,,,,,,,,,,33.36
2015-01-13 22:00:00,77253.0,1346.7,64600.0,65181.0,,,,,,,,,,,,33.97
2015-01-13 23:00:00,77286.0,1293.3,66550.0,65928.0,,,,,,,,,,,,31.39
2015-01-14 00:00:00,75337.0,743.0,64000.0,62933.0,,,,,,,,,,,,34.58
2015-01-14 01:00:00,73661.0,1606.7,60850.0,60436.0,,,,,,,,,,,,29.67
2015-01-14 02:00:00,73044.0,1976.9,60500.0,59238.0,,,,,,,,,,,,27.49
2015-01-14 03:00:00,70153.0,2033.0,57250.0,56624.0,,,,,,,,,,,,21.3
2015-01-14 04:00:00,70050.0,2033.0,55850.0,55868.0,,,,,,,,,,,,15.59
2015-01-14 05:00:00,72523.0,2033.0,57750.0,58485.0,,,,,,,,,,,,18.9
2015-01-14 06:00:00,77960.0,1769.8,62800.0,64370.0,,,,,,,,,,,,34.78
2015-01-14 07:00:00,83206.0,404.3,70100.0,71119.0,,,,,,,,,,,,48.0
2015-01-14 08:00:00,84749.0,640.0,74500.0,73499.0,,,,,,,,,,,,47.79
2015-01-14 09:00:00,84896.0,771.5,74850.0,73593.0,,,,,,,,,,,,48.14
2015-01-14 10:00:00,84977.0,840.3,74600.0,73415.0,,,,,,,,,,,,45.5
2015-01-14 11:00:00,85082.0,906.7,74300.0,73226.0,,,,,,,,,,,,45.03
2015-01-14 12:00:00,84812.0,747.0,74200.0,72482.0,,,,,,,,,,,,45.5
2015-01-14 13:00:00,83483.0,523.6,73350.0,70718.0,,,,,,,,,,,,40.81
2015-01-14 14:00:00,81362.0,1153.1,71600.0,69002.0,,,,,,,,,,,,42.04
2015-01-14 15:00:00,80191.0,1818.2,68850.0,66826.0,,,,,,,,,,,,38.94
2015-01-14 16:00:00,79797.0,1523.0,67700.0,66541.0,,,,,,,,,,,,41.15
2015-01-14 17:00:00,82707.0,1933.0,69300.0,69777.0,,,,,,,,,,,,48.93
2015-01-14 18:00:00,85193.0,1113.8,74500.0,74623.0,,,,,,,,,,,,50.99
2015-01-14 19:00:00,84787.0,298.0,76300.0,74646.0,,,,,,,,,,,,50.94
2015-01-14 20:00:00,81742.0,179.8,72600.0,70331.0,,,,,,,,,,,,44.99
2015-01-14 21:00:00,79025.0,1407.7,68350.0,66059.0,,,,,,,,,,,,38.62
2015-01-14 22:00:00,79077.0,1152.5,65750.0,65739.0,,,,,,,,,,,,39.54
2015-01-14 23:00:00,78762.0,436.2,67650.0,66553.0,,,,,,,,,,,,38.92
2015-01-15 00:00:00,75603.0,640.6,64700.0,63757.0,,,,,,,,,,,,30.44
2015-01-15 01:00:00,73874.0,1480.9,61500.0,61471.0,,,,,,,,,,,,24.91
2015-01-15 02:00:00,72858.0,1533.0,60900.0,60197.0,,,,,,,,,,,,22.67
2015-01-15 03:00:00,70596.0,1833.0,57850.0,57413.0,,,,,,,,,,,,16.87
2015-01-15 04:00:00,70183.0,2244.2,55850.0,56346.0,,,,,,,,,,,,15.43
2015-01-15 05:00:00,72579.0,1833.0,57050.0,58666.0,,,,,,,,,,,,16.05
2015-01-15 06:00:00,78219.0,1523.6,61800.0,64623.0,,,,,,,,,,,,32.33
2015-01-15 07:00:00,83773.0,1567.6,69200.0,71056.0,,,,,,,,,,,,48.62
2015-01-15 08:00:00,85441.0,1590.0,72950.0,73007.0,,,,,,,,,,,,49.01
2015-01-15 09:00:00,85095.0,1733.0,72600.0,72872.0,,,,,,,,,,,,47.58
2015-01-15 10:00:00,85472.0,1733.0,72200.0,72750.0,,,,,,,,,,,,45.94
2015-01-15 11:00:00,85455.0,1733.0,72050.0,73104.0,,,,,,,,,,,,46.54
2015-01-15 12:00:00,84786.0,1733.0,71500.0,72912.0,,,,,,,,,,,,45.46
2015-01-15 13:00:00,83309.0,1733.0,71000.0,71537.0,,,,,,,,,,,,42.94
2015-01-15 14:00:00,81772.0,1733.0,69200.0,70184.0,,,,,,,,,,,,38.18
2015-01-15 15:00:00,80135.0,1733.0,66700.0,68098.0,,,,,,,,,,,,35.54
2015-01-15 16:00:00,80103.0,1733.0,65500.0,67484.0,,,,,,,,,,,,35.68
2015-01-15 17:00:00,82598.0,1733.0,66900.0,70269.0,,,,,,,,,,,,41.66
2015-01-15 18:00:00,85936.0,1519.6,72000.0,74085.0,,,,,,,,,,,,50.45
2015-01-15 19:00:00,85348.0,1440.6,74050.0,73694.0,,,,,,,,,,,,49.47
2015-01-15 20:00:00,82065.0,1640.4,70450.0,69397.0,,,,,,,,,,,,42.98
2015-01-15 21:00:00,78550.0,1733.0,66350.0,65092.0,,,,,,,,,,,,35.42
2015-01-15 22:00:00,78304.0,1733.0,63600.0,64887.0,,,,,,,,,,,,35.49
2015-01-15 23:00:00,78131.0,1155.1,65300.0,65529.0,,,,,,,,,,,,34.75
2015-01-16 00:00:00,71976.0,497.7,63500.0,62744.0,,,,,,,,,,,,35.95
2015-01-16 01:00:00,69951.0,567.0,60450.0,60294.0,,,,,,,,,,,,30.86
2015-01-16 02:00:00,68904.0,1201.3,59850.0,59014.0,,,,,,,,,,,,29.47
2015-01-16 03:00:00,67745.0,2033.0,56950.0,56350.0,,,,,,,,,,,,24.74
2015-01-16 04:00:00,67286.0,2033.0,55450.0,55601.0,,,,,,,,,,,,22.95
2015-01-16 05:00:00,68964.0,1493.7,57000.0,57971.0,,,,,,,,,,,,29.58
2015-01-16 06:00:00,74001.0,1021.5,62250.0,63868.0,,,,,,,,,,,,39.73
2015-01-16 07:00:00,80094.0,787.2,69750.0,70451.0,,,,,,,,,,,,49.49
2015-01-16 08:00:00,82613.0,1196.2,73350.0,72865.0,,,,,,,,,,,,50.71
2015-01-16 09:00:00,82805.0,1097.8,73100.0,73016.0,,,,,,,,,,,,48.98
2015-01-16 10:00:00,82913.0,778.2,73400.0,73204.0,,,,,,,,,,,,50.54
2015-01-16 11:00:00,83194.0,912.9,73050.0,73584.0,,,,,,,,,,,,49.76
2015-01-16 12:00:00,83409.0,653.2,72650.0,73456.0,,,,,,,,,,,,48.43
2015-01-16 13:00:00,82953.0,800.9,72250.0,72131.0,,,,,,,,,,,,46.17
2015-01-16 14:00:00,81706.0,555.5,70550.0,70764.0,,,,,,,,,,,,44.99
2015-01-16 15:00:00,81700.0,2365.8,67950.0,68767.0,,,,,,,,,,,,44.05
2015-01-16 16:00:00,82793.0,3909.4,66750.0,68129.0,,,,,,,,,,,,47.1
2015-01-16 17:00:00,85202.0,4382.5,68500.0,70399.0,,,,,,,,,,,,52.49
2015-01-16 18:00:00,86402.0,1976.0,73400.0,74254.0,,,,,,,,,,,,53.54
2015-01-16 19:00:00,84368.0,364.1,74500.0,73821.0,,,,,,,,,,,,48.02
2015-01-16 20:00:00,81378.0,169.0,70900.0,70100.0,,,,,,,,,,,,41.51
2015-01-16 21:00:00,78201.0,506.4,67250.0,66559.0,,,,,,,,,,,,37.92
2015-01-16 22:00:00,78418.0,65.0,65550.0,66777.0,,,,,,,,,,,,40.64
2015-01-16 23:00:00,77551.0,230.2,68400.0,68089.0,,,,,,,,,,,,43.18
2015-01-17 00:00:00,73372.0,837.3,65500.0,64903.0,,,,,,,,,,,,36.54
2015-01-17 01:00:00,70977.0,1150.6,62300.0,62356.0,,,,,,,,,,,,33.17
2015-01-17 02:00:00,70046.0,1085.4,61400.0,60752.0,,,,,,,,,,,,32.26
2015-01-17 03:00:00,68348.0,125.7,58150.0,57898.0,,,,,,,,,,,,27.92
2015-01-17 04:00:00,68210.0,1232.6,56300.0,56655.0,,,,,,,,,,,,27.05
2015-01-17 05:00:00,69387.0,1594.9,56250.0,57677.0,,,,,,,,,,,,27.24
2015-01-17 06:00:00,69767.0,367.4,58200.0,59777.0,,,,,,,,,,,,27.41
2015-01-17 07:00:00,72202.0,674.9,61050.0,62652.0,,,,,,,,,,,,33.17
2015-01-17 08:00:00,75051.0,503.7,64350.0,65651.0,,,,,,,,,,,,41.99
2015-01-17 09:00:00,77012.0,346.7,66900.0,67962.0,,,,,,,,,,,,47.44
2015-01-17 10:00:00,77943.0,25.3,68350.0,68580.0,,,,,,,,,,,,46.57
2015-01-17 11:00:00,77882.0,611.7,68200.0,68432.0,,,,,,,,,,,,43.39
2015-01-17 12:00:00,77584.0,544.2,68950.0,69254.0,,,,,,,,,,,,43.0
2015-01-17 13:00:00,76437.0,515.4,68400.0,66788.0,,,,,,,,,,,,38.08
2015-01-17 14:00:00,74137.0,71.5,65050.0,63857.0,,,,,,,,,,,,34.5
2015-01-17 15:00:00,72608.0,656.6,62300.0,61364.0,,,,,,,,,,,,31.27
2015-01-17 16:00:00,73596.0,1880.7,61200.0,60870.0,,,,,,,,,,,,33.84
2015-01-17 17:00:00,76416.0,2175.7,63600.0,64134.0,,,,,,,,,,,,42.44
2015-01-17 18:00:00,78487.0,909.2,69900.0,69859.0,,,,,,,,,,,,45.84
2015-01-17 19:00:00,78607.0,1710.9,72000.0,70499.0,,,,,,,,,,,,46.43
2015-01-17 20:00:00,76571.0,1830.4,69650.0,68191.0,,,,,,,,,,,,39.96
2015-01-17 21:00:00,74179.0,1576.4,66250.0,65522.0,,,,,,,,,,,,32.6
2015-01-17 22:00:00,75340.0,1992.3,65550.0,67099.0,,,,,,,,,,,,37.78
2015-01-17 23:00:00,76124.0,2307.6,68600.0,69048.0,,,,,,,,,,,,37.78
2015-01-18 00:00:00,74129.0,2352.3,67100.0,66816.0,,,,,,,,,,,,36.24
2015-01-18 01:00:00,71979.0,2616.2,64400.0,64768.0,,,,,,,,,,,,33.8
2015-01-18 02:00:00,71032.0,2614.2,63450.0,63131.0,,,,,,,,,,,,28.75
2015-01-18 03:00:00,68934.0,1408.8,60150.0,59881.0,,,,,,,,,,,,27.57
2015-01-18 04:00:00,69162.0,161.5,58150.0,58072.0,,,,,,,,,,,,24.34
2015-01-18 05:00:00,69788.0,104.3,57600.0,58233.0,,,,,,,,,,,,25.68
2015-01-18 06:00:00,70384.0,910.3,58550.0,59299.0,,,,,,,,,,,,28.79
2015-01-18 07:00:00,71401.0,1068.3,59800.0,60535.0,,,,,,,,,,,,31.41
2015-01-18 08:00:00,72981.0,770.0,61200.0,62213.0,,,,,,,,,,,,33.0
2015-01-18 09:00:00,74799.0,568.2,63450.0,64668.0,,,,,,,,,,,,37.23
2015-01-18 10:00:00,76585.0,119.1,66150.0,66709.0,,,,,,,,,,,,39.07
2015-01-18 11:00:00,77085.0,296.7,67300.0,67590.0,,,,,,,,,,,,42.44
2015-01-18 12:00:00,77391.0,369.7,68550.0,69190.0,,,,,,,,,,,,43.33
2015-01-18 13:00:00,76105.0,743.2,68200.0,66532.0,,,,,,,,,,,,38.25
2015-01-18 14:00:00,73019.0,363.0,63750.0,63377.0,,,,,,,,,,,,33.88
2015-01-18 15:00:00,71236.0,569.4,60800.0,61022.0,,,,,,,,,,,,29.91
2015-01-18 16:00:00,71430.0,815.6,59800.0,60545.0,,,,,,,,,,,,30.44
2015-01-18 17:00:00,74259.0,914.3,62250.0,63898.0,,,,,,,,,,,,38.42
2015-01-18 18:00:00,78183.0,263.0,68150.0,69987.0,,,,,,,,,,,,48.95
2015-01-18 19:00:00,79046.0,50.3,71550.0,71820.0,,,,,,,,,,,,51.02
2015-01-18 20:00:00,77775.0,233.2,70200.0,69917.0,,,,,,,,,,,,50.62
2015-01-18 21:00:00,76512.0,456.1,67600.0,67104.0,,,,,,,,,,,,42.44
2015-01-18 22:00:00,77358.0,915.0,66000.0,67640.0,,,,,,,,,,,,44.94
2015-01-18 23:00:00,76926.0,1856.7,68750.0,68827.0,,,,,,,,,,,,42.51
2015-01-19 00:00:00,72811.0,2715.4,68250.0,66580.0,,,,,,,,,,,,38.24
2015-01-19 01:00:00,71120.0,2825.2,65800.0,64686.0,,,,,,,,,,,,34.9
2015-01-19 02:00:00,70519.0,2131.1,65350.0,63852.0,,,,,,,,,,,,33.04
2015-01-19 03:00:00,70087.0,333.3,62250.0,61267.0,,,,,,,,,,,,29.53
2015-01-19 04:00:00,70767.0,48.7,60850.0,60627.0,,,,,,,,,,,,28.07
2015-01-19 05:00:00,72809.0,2101.3,63150.0,63703.0,,,,,,,,,,,,31.17
2015-01-19 06:00:00,78880.0,1769.6,68450.0,69894.0,,,,,,,,,,,,42.87
2015-01-19 07:00:00,84099.0,1437.5,76200.0,76417.0,,,,,,,,,,,,52.07
2015-01-19 08:00:00,86886.0,357.0,80000.0,78962.0,,,,,,,,,,,,56.49
2015-01-19 09:00:00,86799.0,1332.0,80450.0,79535.0,,,,,,,,,,,,52.38
2015-01-19 10:00:00,86655.0,1945.2,80850.0,79857.0,,,,,,,,,,,,52.34
2015-01-19 11:00:00,86566.0,1870.3,80850.0,80459.0,,,,,,,,,,,,50.68
2015-01-19 12:00:00,86206.0,1909.9,80850.0,80685.0,,,,,,,,,,,,49.31
2015-01-19 13:00:00,85874.0,1860.1,80500.0,79600.0,,,,,,,,,,,,48.84
2015-01-19 14:00:00,84830.0,1668.3,79100.0,78286.0,,,,,,,,,,,,47.72
2015-01-19 15:00:00,83671.0,795.9,76700.0,76211.0,,,,,,,,,,,,47.43
2015-01-19 16:00:00,84089.0,153.3,75550.0,75716.0,,,,,,,,,,,,48.19
2015-01-19 17:00:00,85681.0,141.4,76950.0,77880.0,,,,,,,,,,,,52.16
2015-01-19 18:00:00,87667.0,1799.2,82000.0,82237.0,,,,,,,,,,,,64.7
2015-01-19 19:00:00,87093.0,2231.9,83850.0,82207.0,,,,,,,,,,,,54.91
2015-01-19 20:00:00,84249.0,2005.7,79900.0,77519.0,,,,,,,,,,,,51.04
2015-01-19 21:00:00,80863.0,1892.7,75300.0,72966.0,,,,,,,,,,,,44.36
2015-01-19 22:00:00,80723.0,1860.8,72750.0,73121.0,,,,,,,,,,,,49.5
2015-01-19 23:00:00,80209.0,1768.5,75200.0,73771.0,,,,,,,,,,,,49.86
2015-01-20 00:00:00,77449.0,2152.0,72100.0,71077.0,,,,,,,,,,,,43.02
2015-01-20 01:00:00,76210.0,2336.8,69400.0,69219.0,,,,,,,,,,,,41.33
2015-01-20 02:00:00,75510.0,1894.7,68900.0,68203.0,,,,,,,,,,,,42.02
2015-01-20 03:00:00,74116.0,1589.3,66000.0,65623.0,,,,,,,,,,,,36.28
2015-01-20 04:00:00,73838.0,1302.1,64650.0,64893.0,,,,,,,,,,,,33.41
2015-01-20 05:00:00,76209.0,1519.1,66600.0,67526.0,,,,,,,,,,,,38.71
2015-01-20 06:00:00,81437.0,1820.0,71650.0,73810.0,,,,,,,,,,,,44.67
2015-01-20 07:00:00,86112.0,1565.1,79500.0,80030.0,,,,,,,,,,,,53.39
2015-01-20 08:00:00,87967.0,993.4,83200.0,82015.0,,,,,,,,,,,,58.88
2015-01-20 09:00:00,88391.0,748.4,83100.0,82283.0,,,,,,,,,,,,58.8
2015-01-20 10:00:00,88838.0,635.4,83100.0,82201.0,,,,,,,,,,,,57.34
2015-01-20 11:00:00,88776.0,476.6,83200.0,82386.0,,,,,,,,,,,,57.46
2015-01-20 12:00:00,88167.0,1157.1,83050.0,81932.0,,,,,,,,,,,,53.53
2015-01-20 13:00:00,87111.0,739.6,82500.0,80427.0,,,,,,,,,,,,52.93
2015-01-20 14:00:00,86208.0,858.3,80700.0,78772.0,,,,,,,,,,,,52.38
2015-01-20 15:00:00,85681.0,327.4,78450.0,76616.0,,,,,,,,,,,,52.1
2015-01-20 16:00:00,85951.0,1037.8,77350.0,76290.0,,,,,,,,,,,,51.04
2015-01-20 17:00:00,87917.0,1282.6,78950.0,78848.0,,,,,,,,,,,,58.55
2015-01-20 18:00:00,88879.0,1426.8,83800.0,84013.0,,,,,,,,,,,,66.65
2015-01-20 19:00:00,88355.0,1765.4,85450.0,84054.0,,,,,,,,,,,,56.02
2015-01-20 20:00:00,85698.0,2005.4,81600.0,79513.0,,,,,,,,,,,,50.09
2015-01-20 21:00:00,82941.0,1540.5,77150.0,74918.0,,,,,,,,,,,,42.73
2015-01-20 22:00:00,82278.0,1799.7,74800.0,74803.0,,,,,,,,,,,,46.75
2015-01-20 23:00:00,81753.0,1715.4,77450.0,75307.0,,,,,,,,,,,,45.53
2015-01-21 00:00:00,78597.0,3969.9,74000.0,72525.0,,,,,,,,,,,,44.8
2015-01-21 01:00:00,78128.0,2507.5,71450.0,71151.0,,,,,,,,,,,,44.15
2015-01-21 02:00:00,76619.0,2507.6,71000.0,70061.0,,,,,,,,,,,,44.15
2015-01-21 03:00:00,75142.0,2326.4,67750.0,67090.0,,,,,,,,,,,,38.99
2015-01-21 04:00:00,74793.0,2239.8,66200.0,66365.0,,,,,,,,,,,,37.68
2015-01-21 05:00:00,76451.0,3433.4,67850.0,69003.0,,,,,,,,,,,,39.52
2015-01-21 06:00:00,80815.0,3811.7,72450.0,74728.0,,,,,,,,,,,,44.78
2015-01-21 07:00:00,85460.0,2923.8,79300.0,80297.0,,,,,,,,,,,,54.12
2015-01-21 08:00:00,87382.0,2689.8,82950.0,82654.0,,,,,,,,,,,,58.39
2015-01-21 09:00:00,87425.0,3051.5,83400.0,83070.0,,,,,,,,,,,,61.72
2015-01-21 10:00:00,87775.0,2339.6,83700.0,83085.0,,,,,,,,,,,,61.34
2015-01-21 11:00:00,87365.0,2453.7,83450.0,83114.0,,,,,,,,,,,,62.08
2015-01-21 12:00:00,86452.0,2588.0,83000.0,82843.0,,,,,,,,,,,,55.73
2015-01-21 13:00:00,85666.0,2806.5,82100.0,81444.0,,,,,,,,,,,,52.6
2015-01-21 14:00:00,84315.0,3409.4,80150.0,79948.0,,,,,,,,,,,,48.0
2015-01-21 15:00:00,83532.0,1898.1,77600.0,77674.0,,,,,,,,,,,,50.0
2015-01-21 16:00:00,83488.0,1636.5,76500.0,77057.0,,,,,,,,,,,,51.02
2015-01-21 17:00:00,85657.0,1223.6,77800.0,79095.0,,,,,,,,,,,,55.47
2015-01-21 18:00:00,88085.0,3232.4,82550.0,83627.0,,,,,,,,,,,,59.82
2015-01-21 19:00:00,87647.0,2208.5,84200.0,83440.0,,,,,,,,,,,,57.66
2015-01-21 20:00:00,84873.0,1875.2,80050.0,78948.0,,,,,,,,,,,,50.25
2015-01-21 21:00:00,82405.0,2478.5,75450.0,74468.0,,,,,,,,,,,,45.0
2015-01-21 22:00:00,81333.0,3556.5,73300.0,74354.0,,,,,,,,,,,,42.0
2015-01-21 23:00:00,80665.0,3529.3,76100.0,74855.0,,,,,,,,,,,,43.96
2015-01-22 00:00:00,77274.0,4105.9,73350.0,72360.0,,,,,,,,,,,,43.57
2015-01-22 01:00:00,76167.0,4113.7,71100.0,71092.0,,,,,,,,,,,,42.24
2015-01-22 02:00:00,75621.0,4018.4,70750.0,70120.0,,,,,,,,,,,,39.5
2015-01-22 03:00:00,73511.0,3819.1,68100.0,67339.0,,,,,,,,,,,,35.51
2015-01-22 04:00:00,72807.0,3732.5,66550.0,66353.0,,,,,,,,,,,,35.31
2015-01-22 05:00:00,74521.0,4480.0,68000.0,69044.0,,,,,,,,,,,,41.55
2015-01-22 06:00:00,79725.0,5285.0,72900.0,75143.0,,,,,,,,,,,,45.48
2015-01-22 07:00:00,84576.0,5613.0,80050.0,81350.0,,,,,,,,,,,,53.41
2015-01-22 08:00:00,86302.0,5606.4,83700.0,83243.0,,,,,,,,,,,,59.66
2015-01-22 09:00:00,87091.0,4732.4,83500.0,83357.0,,,,,,,,,,,,61.57
2015-01-22 10:00:00,87390.0,3865.9,83750.0,83133.0,,,,,,,,,,,,63.27
2015-01-22 11:00:00,86998.0,4016.2,83550.0,82948.0,,,,,,,,,,,,61.45
2015-01-22 12:00:00,86607.0,3755.6,83000.0,82448.0,,,,,,,,,,,,55.35
2015-01-22 13:00:00,85849.0,3488.9,82300.0,80701.0,,,,,,,,,,,,54.01
2015-01-22 14:00:00,84841.0,3818.0,80400.0,79079.0,,,,,,,,,,,,51.54
2015-01-22 15:00:00,84424.0,2522.6,77500.0,77059.0,,,,,,,,,,,,49.99
2015-01-22 16:00:00,84668.0,2081.0,76300.0,76627.0,,,,,,,,,,,,51.99
2015-01-22 17:00:00,86982.0,1882.0,78250.0,79044.0,,,,,,,,,,,,59.2
2015-01-22 18:00:00,88836.0,3284.9,83300.0,84376.0,,,,,,,,,,,,64.56
2015-01-22 19:00:00,88681.0,2468.9,85200.0,84486.0,,,,,,,,,,,,64.57
2015-01-22 20:00:00,86307.0,2201.9,81200.0,80151.0,,,,,,,,,,,,56.5
2015-01-22 21:00:00,83943.0,2593.1,76800.0,75811.0,,,,,,,,,,,,48.15
2015-01-22 22:00:00,83951.0,2375.7,74150.0,75784.0,,,,,,,,,,,,49.41
2015-01-22 23:00:00,83500.0,2431.0,77100.0,76396.0,,,,,,,,,,,,48.0
2015-01-23 00:00:00,79342.0,1810.1,74150.0,73848.0,,,,,,,,,,,,42.34
2015-01-23 01:00:00,77822.0,1880.5,71700.0,72682.0,,,,,,,,,,,,42.1
2015-01-23 02:00:00,76544.0,2925.5,71750.0,71611.0,,,,,,,,,,,,39.4
2015-01-23 03:00:00,74668.0,2614.5,68500.0,68853.0,,,,,,,,,,,,38.0
2015-01-23 04:00:00,75029.0,1977.2,66700.0,67929.0,,,,,,,,,,,,35.0
2015-01-23 05:00:00,76096.0,2705.3,68550.0,70573.0,,,,,,,,,,,,38.0
2015-01-23 06:00:00,80711.0,4263.4,74300.0,76423.0,,,,,,,,,,,,43.6
2015-01-23 07:00:00,86785.0,2138.3,80650.0,82696.0,,,,,,,,,,,,54.96
2015-01-23 08:00:00,88698.0,3186.6,83950.0,84855.0,,,,,,,,,,,,60.72
2015-01-23 09:00:00,89098.0,2375.1,84100.0,85205.0,,,,,,,,,,,,61.62
2015-01-23 10:00:00,89234.0,2260.5,84050.0,85121.0,,,,,,,,,,,,61.48
2015-01-23 11:00:00,88714.0,1921.4,83500.0,84948.0,,,,,,,,,,,,56.6
2015-01-23 12:00:00,87886.0,1995.3,82600.0,84377.0,,,,,,,,,,,,52.9
2015-01-23 13:00:00,86802.0,1940.3,81950.0,82172.0,,,,,,,,,,,,50.14
2015-01-23 14:00:00,84564.0,1797.3,79800.0,79900.0,,,,,,,,,,,,46.58
2015-01-23 15:00:00,83702.0,657.6,76500.0,77400.0,,,,,,,,,,,,44.09
2015-01-23 16:00:00,83502.0,371.7,74750.0,76498.0,,,,,,,,,,,,45.18
2015-01-23 17:00:00,85528.0,692.9,76600.0,79172.0,,,,,,,,,,,,49.98
2015-01-23 18:00:00,87747.0,1726.3,81950.0,84259.0,,,,,,,,,,,,57.24
2015-01-23 19:00:00,86359.0,2080.3,83750.0,83991.0,,,,,,,,,,,,55.82
2015-01-23 20:00:00,84043.0,2321.6,80300.0,80070.0,,,,,,,,,,,,49.48
2015-01-23 21:00:00,81651.0,2895.8,76600.0,76348.0,,,,,,,,,,,,44.28
2015-01-23 22:00:00,82139.0,2481.7,74850.0,76903.0,,,,,,,,,,,,46.25
2015-01-23 23:00:00,81880.0,2222.0,77550.0,77599.0,,,,,,,,,,,,46.29
2015-01-24 00:00:00,79541.0,3262.4,75100.0,74427.0,,,,,,,,,,,,44.01
2015-01-24 01:00:00,76887.0,3970.6,72250.0,72605.0,,,,,,,,,,,,43.12
2015-01-24 02:00:00,74724.0,4723.4,71850.0,71021.0,,,,,,,,,,,,40.68
2015-01-24 03:00:00,73246.0,3779.8,68300.0,67698.0,,,,,,,,,,,,36.1
2015-01-24 04:00:00,72992.0,2349.3,65750.0,66055.0,,,,,,,,,,,,35.0
2015-01-24 05:00:00,73910.0,2485.9,65400.0,66650.0,,,,,,,,,,,,35.0
2015-01-24 06:00:00,74910.0,3124.2,66750.0,68440.0,,,,,,,,,,,,39.1
2015-01-24 07:00:00,77375.0,3502.1,69200.0,70685.0,,,,,,,,,,,,41.35
2015-01-24 08:00:00,80290.0,2267.2,71700.0,73173.0,,,,,,,,,,,,42.58
2015-01-24 09:00:00,82498.0,1014.2,74100.0,75621.0,,,,,,,,,,,,46.67
2015-01-24 10:00:00,82854.0,913.5,75550.0,76393.0,,,,,,,,,,,,45.45
2015-01-24 11:00:00,82562.0,1272.3,75550.0,76237.0,,,,,,,,,,,,46.87
2015-01-24 12:00:00,81765.0,1784.7,76150.0,77014.0,,,,,,,,,,,,45.92
2015-01-24 13:00:00,79521.0,2011.9,75700.0,74678.0,,,,,,,,,,,,41.34
2015-01-24 14:00:00,77894.0,1813.8,72300.0,71800.0,,,,,,,,,,,,38.53
2015-01-24 15:00:00,76726.0,1557.4,69150.0,69148.0,,,,,,,,,,,,35.85
2015-01-24 16:00:00,76581.0,1223.6,67500.0,68052.0,,,,,,,,,,,,34.52
2015-01-24 17:00:00,79281.0,594.8,68550.0,70240.0,,,,,,,,,,,,40.46
2015-01-24 18:00:00,83015.0,1062.8,73550.0,75821.0,,,,,,,,,,,,50.75
2015-01-24 19:00:00,83650.0,1163.5,75650.0,76570.0,,,,,,,,,,,,51.4
2015-01-24 20:00:00,81847.0,1320.7,73700.0,73704.0,,,,,,,,,,,,47.26
2015-01-24 21:00:00,78996.0,1604.6,70800.0,70909.0,,,,,,,,,,,,42.11
2015-01-24 22:00:00,80078.0,1424.7,70250.0,72442.0,,,,,,,,,,,,47.16
2015-01-24 23:00:00,78782.0,3385.1,73500.0,74242.0,,,,,,,,,,,,45.95
2015-01-25 00:00:00,76548.0,3327.6,72600.0,71983.0,,,,,,,,,,,,44.63
2015-01-25 01:00:00,74184.0,3564.4,69950.0,69829.0,,,,,,,,,,,,39.87
2015-01-25 02:00:00,72366.0,3788.1,69300.0,68605.0,,,,,,,,,,,,39.02
2015-01-25 03:00:00,71051.0,2824.9,65900.0,65309.0,,,,,,,,,,,,33.81
